235,73.034,1415106291,user_group-1,5.941895,,{'Add User': 1.3389999866485596, 'Load Add User Page': 0.5929999351501465}
236,73.227,1415106292,user_group-2,5.728294,,{'Add User': 1.1689999103546143, 'Load Add User Page': 0.5480000972747803}
237,74.728,1415106293,user_group-2,5.857142,,{'Add User': 1.1949999332427979, 'Load Add User Page': 0.6530001163482666}
238,75.379,1415106294,user_group-1,5.778729,,{'Add User': 1.192000150680542, 'Load Add User Page': 0.5779998302459717}
239,76.242,1415106295,user_group-1,5.911591,,{'Add User': 1.305999994277954, 'Load Add User Page': 0.5940001010894775}
240,76.504,1415106295,user_group-1,5.807887,,{'Add User': 1.2200000286102295, 'Load Add User Page': 0.5770001411437988}
241,76.531,1415106295,user_group-1,5.755460,,{'Add User': 1.1600000858306885, 'Load Add User Page': 0.5789999961853027}
242,76.956,1415106295,user_group-1,5.889326,,{'Add User': 1.2159998416900635, 'Load Add User Page': 0.6610000133514404}
243,77.174,1415106295,user_group-1,5.793421,,{'Add User': 1.1730000972747803, 'Load Add User Page': 0.6100001335144043}
244,77.445,1415106296,user_group-1,5.798456,,{'Add User': 1.2179999351501465, 'Load Add User Page': 0.5690000057220459}
245,77.751,1415106296,user_group-2,5.818600,,{'Add User': 1.2330000400543213, 'Load Add User Page': 0.5740001201629639}
246,77.925,1415106296,user_group-1,5.819592,,{'Add User': 1.2420001029968262, 'Load Add User Page': 0.5669999122619629}
247,77.992,1415106296,user_group-2,5.837138,,{'Add User': 1.2200000286102295, 'Load Add User Page': 0.6050000190734863}
248,78.128,1415106296,user_group-2,5.832604,,{'Add User': 1.2230000495910645, 'Load Add User Page': 0.5980000495910645}
249,78.438,1415106297,user_group-2,5.793813,,{'Add User': 1.186000108718872, 'Load Add User Page': 0.6010000705718994}
250,78.550,1415106297,user_group-2,5.820435,,{'Add User': 1.1989998817443848, 'Load Add User Page': 0.6150000095367432}
251,78.606,1415106297,user_group-1,5.843433,,{'Add User': 1.2660000324249268, 'Load Add User Page': 0.5690000057220459}
252,78.613,1415106297,user_group-2,5.814432,,{'Add User': 1.2309999465942383, 'Load Add User Page': 0.5760002136230469}
253,78.753,1415106297,user_group-1,5.719179,,{'Add User': 1.126999855041504, 'Load Add User Page': 0.5789999961853027}
254,78.768,1415106297,user_group-2,5.749191,,{'Add User': 1.1589999198913574, 'Load Add User Page': 0.5789999961853027}
255,78.877,1415106297,user_group-2,5.883633,,{'Add User': 1.246999979019165, 'Load Add User Page': 0.625}
256,79.017,1415106297,user_group-2,5.790019,,{'Add User': 1.1779999732971191, 'Load Add User Page': 0.5999999046325684}
257,80.590,1415106299,user_group-2,5.862028,,{'Add User': 1.2239999771118164, 'Load Add User Page': 0.627000093460083}
258,81.180,1415106299,user_group-1,5.801354,,{'Add User': 1.2400000095367432, 'Load Add User Page': 0.5460000038146973}
259,82.402,1415106301,user_group-1,5.898260,,{'Add User': 1.3050000667572021, 'Load Add User Page': 0.5829999446868896}
260,82.835,1415106301,user_group-1,5.878451,,{'Add User': 1.2619998455047607, 'Load Add User Page': 0.6070001125335693}
261,83.055,1415106301,user_group-1,5.881348,,{'Add User': 1.2980000972747803, 'Load Add User Page': 0.5729999542236328}
262,83.230,1415106302,user_group-1,6.699455,,{'Add User': 2.122000217437744, 'Load Add User Page': 0.570000171661377}
263,83.365,1415106302,user_group-1,5.919656,,{'Add User': 1.309000015258789, 'Load Add User Page': 0.6019999980926514}
264,83.494,1415106302,user_group-2,5.742918,,{'Add User': 1.193000078201294, 'Load Add User Page': 0.5420000553131104}
265,83.701,1415106302,user_group-1,5.776280,,{'Add User': 1.187000036239624, 'Load Add User Page': 0.5789999961853027}
266,83.955,1415106302,user_group-2,5.962909,,{'Add User': 1.4040000438690186, 'Load Add User Page': 0.5480000972747803}
267,84.048,1415106302,user_group-2,5.920296,,{'Add User': 1.3439998626708984, 'Load Add User Page': 0.5659999847412109}
268,84.273,1415106303,user_group-2,5.835455,,{'Add User': 1.2369999885559082, 'Load Add User Page': 0.5899999141693115}
269,84.500,1415106303,user_group-2,5.949846,,{'Add User': 1.3000001907348633, 'Load Add User Page': 0.6419999599456787}
270,84.540,1415106303,user_group-2,5.926335,,{'Add User': 1.247999906539917, 'Load Add User Page': 0.6700000762939453}
271,84.572,1415106303,user_group-1,5.965293,,{'Add User': 1.321000099182129, 'Load Add User Page': 0.6370000839233398}
272,84.574,1415106303,user_group-1,5.820547,,{'Add User': 1.193000078201294, 'Load Add User Page': 0.6159999370574951}
273,84.727,1415106303,user_group-2,5.958952,,{'Add User': 1.2860000133514404, 'Load Add User Page': 0.6649999618530273}
274,84.774,1415106303,user_group-2,5.897432,,{'Add User': 1.246000051498413, 'Load Add User Page': 0.6430001258850098}
275,84.859,1415106303,user_group-2,5.841721,,{'Add User': 1.193000078201294, 'Load Add User Page': 0.6389999389648438}
276,85.139,1415106303,user_group-1,8.896745,,{'Add User': 4.266999959945679, 'Load Add User Page': 0.6190001964569092}
277,86.426,1415106305,user_group-2,5.835868,,{'Add User': 1.2860000133514404, 'Load Add User Page': 0.5420000553131104}
278,87.047,1415106305,user_group-1,5.866857,,{'Add User': 1.2709999084472656, 'Load Add User Page': 0.5860002040863037}
279,88.227,1415106307,user_group-1,5.825131,,{'Add User': 1.2680001258850098, 'Load Add User Page': 0.5460000038146973}
280,88.758,1415106307,user_group-1,5.922949,,{'Add User': 1.3399999141693115, 'Load Add User Page': 0.5729999542236328}
281,89.016,1415106307,user_group-1,5.960956,,{'Add User': 1.2769999504089355, 'Load Add User Page': 0.6710000038146973}
282,89.099,1415106307,user_group-1,5.868686,,{'Add User': 1.2740001678466797, 'Load Add User Page': 0.5839998722076416}
283,89.179,1415106307,user_group-1,5.814655,,{'Add User': 1.2139999866485596, 'Load Add User Page': 0.5889999866485596}
284,89.701,1415106308,user_group-1,5.999350,,{'Add User': 1.3799998760223389, 'Load Add User Page': 0.6080000400543213}
285,89.743,1415106308,user_group-2,5.242870,,{'Add User': 0.6820001602172852, 'Load Add User Page': 0.5499999523162842}
286,89.743,1415106308,user_group-2,6.248705,,{'Add User': 1.626000165939331, 'Load Add User Page': 0.6119999885559082}
287,89.800,1415106308,user_group-2,5.844911,,{'Add User': 1.24399995803833, 'Load Add User Page': 0.5929999351501465}
288,89.839,1415106308,user_group-2,5.790692,,{'Add User': 1.2380001544952393, 'Load Add User Page': 0.5460000038146973}
289,90.266,1415106309,user_group-2,5.993120,,{'Add User': 1.3879997730255127, 'Load Add User Page': 0.5929999351501465}
290,90.372,1415106309,user_group-1,5.798215,,{'Add User': 1.2030000686645508, 'Load Add User Page': 0.5820000171661377}
291,90.457,1415106309,user_group-2,5.917085,,{'Add User': 1.3380000591278076, 'Load Add User Page': 0.5699999332427979}
292,90.487,1415106309,user_group-1,5.915032,,{'Add User': 1.3619999885559082, 'Load Add User Page': 0.5449998378753662}
293,90.572,1415106309,user_group-2,5.844150,,{'Add User': 1.2840001583099365, 'Load Add User Page': 0.5490000247955322}
294,90.838,1415106309,user_group-2,5.979159,,{'Add User': 1.3610000610351562, 'Load Add User Page': 0.6059999465942383}
295,90.869,1415106309,user_group-2,6.094248,,{'Add User': 1.4750001430511475, 'Load Add User Page': 0.6080000400543213}
296,91.099,1415106309,user_group-1,5.959739,,{'Add User': 1.319000005722046, 'Load Add User Page': 0.629000186920166}
297,92.300,1415106311,user_group-2,5.873617,,{'Add User': 1.255000114440918, 'Load Add User Page': 0.6099998950958252}
298,93.043,1415106311,user_group-1,5.996134,,{'Add User': 1.3840000629425049, 'Load Add User Page': 0.6029999256134033}
299,94.047,1415106312,user_group-1,5.819576,,{'Add User': 1.2400000095367432, 'Load Add User Page': 0.570000171661377}
300,94.611,1415106313,user_group-1,5.853304,,{'Add User': 1.2639999389648438, 'Load Add User Page': 0.5780000686645508}
301,94.851,1415106313,user_group-1,5.834269,,{'Add User': 1.2730000019073486, 'Load Add User Page': 0.5519998073577881}
302,94.882,1415106313,user_group-1,5.782784,,{'Add User': 1.2290000915527344, 'Load Add User Page': 0.5439999103546143}
303,94.936,1415106313,user_group-1,5.756102,,{'Add User': 1.2030000686645508, 'Load Add User Page': 0.5420000553131104}
304,95.738,1415106314,user_group-2,5.993980,,{'Add User': 1.3499999046325684, 'Load Add User Page': 0.629000186920166}
305,95.918,1415106314,user_group-2,6.079202,,{'Add User': 1.4660000801086426, 'Load Add User Page': 0.5969998836517334}
306,95.928,1415106314,user_group-2,6.184984,,{'Add User': 1.4849998950958252, 'Load Add User Page': 0.6820001602172852}
307,95.980,1415106314,user_group-1,6.279737,,{'Add User': 1.6370000839233398, 'Load Add User Page': 0.6319999694824219}
308,95.992,1415106314,user_group-2,6.192130,,{'Add User': 1.5759999752044678, 'Load Add User Page': 0.6050000190734863}
309,96.302,1415106315,user_group-1,5.929749,,{'Add User': 1.3389999866485596, 'Load Add User Page': 0.5799999237060547}
310,96.389,1415106315,user_group-2,6.122586,,{'Add User': 1.5199999809265137, 'Load Add User Page': 0.5929999351501465}
311,96.561,1415106315,user_group-2,6.104629,,{'Add User': 1.499000072479248, 'Load Add User Page': 0.5929999351501465}
312,96.605,1415106315,user_group-1,6.117777,,{'Add User': 1.4819998741149902, 'Load Add User Page': 0.626000165939331}
313,96.662,1415106315,user_group-2,6.089888,,{'Add User': 1.49399995803833, 'Load Add User Page': 0.5879998207092285}
314,96.690,1415106315,user_group-2,5.850964,,{'Add User': 1.1459999084472656, 'Load Add User Page': 0.6939997673034668}
315,96.789,1415106315,user_group-2,5.920175,,{'Add User': 1.2329998016357422, 'Load Add User Page': 0.6740000247955322}
316,97.055,1415106315,user_group-1,5.955765,,{'Add User': 1.3220000267028809, 'Load Add User Page': 0.621999979019165}
317,98.263,1415106317,user_group-2,5.963100,,{'Add User': 1.3600001335144043, 'Load Add User Page': 0.5920000076293945}
318,98.827,1415106317,user_group-1,5.782820,,{'Add User': 1.1989998817443848, 'Load Add User Page': 0.5769999027252197}
319,99.868,1415106318,user_group-1,5.820655,,{'Add User': 1.195000171661377, 'Load Add User Page': 0.6150000095367432}
320,100.391,1415106319,user_group-1,5.779633,,{'Add User': 1.1309998035430908, 'Load Add User Page': 0.6409997940063477}
321,100.657,1415106319,user_group-1,5.774868,,{'Add User': 1.1640000343322754, 'Load Add User Page': 0.6029999256134033}
322,100.701,1415106319,user_group-1,5.850468,,{'Add User': 1.2349998950958252, 'Load Add User Page': 0.6060001850128174}
323,100.737,1415106319,user_group-1,5.800701,,{'Add User': 1.2239999771118164, 'Load Add User Page': 0.5659999847412109}
324,101.489,1415106320,user_group-2,5.750722,,{'Add User': 1.1599998474121094, 'Load Add User Page': 0.5810000896453857}
325,101.651,1415106320,user_group-2,5.732875,,{'Add User': 1.1500000953674316, 'Load Add User Page': 0.5729999542236328}
326,101.740,1415106320,user_group-2,5.811336,,{'Add User': 1.2210001945495605, 'Load Add User Page': 0.5789999961853027}
327,101.819,1415106320,user_group-1,5.837995,,{'Add User': 1.2599999904632568, 'Load Add User Page': 0.5679998397827148}
328,101.888,1415106320,user_group-2,5.895173,,{'Add User': 1.2820000648498535, 'Load Add User Page': 0.6050000190734863}
329,102.067,1415106320,user_group-1,5.765234,,{'Add User': 1.2129998207092285, 'Load Add User Page': 0.5409998893737793}
330,102.224,1415106321,user_group-2,5.834734,,{'Add User': 1.2190001010894775, 'Load Add User Page': 0.6040000915527344}
331,102.405,1415106321,user_group-2,5.843099,,{'Add User': 1.24399995803833, 'Load Add User Page': 0.5870001316070557}
332,102.560,1415106321,user_group-2,5.869835,,{'Add User': 1.253000020980835, 'Load Add User Page': 0.6049997806549072}
333,102.589,1415106321,user_group-1,5.984090,,{'Add User': 1.3819999694824219, 'Load Add User Page': 0.5950000286102295}
334,102.593,1415106321,user_group-2,5.930878,,{'Add User': 1.3410000801086426, 'Load Add User Page': 0.5799999237060547}
335,102.619,1415106321,user_group-2,5.829586,,{'Add User': 1.2720000743865967, 'Load Add User Page': 0.5479998588562012}
336,102.982,1415106321,user_group-1,5.927141,,{'Add User': 1.3339998722076416, 'Load Add User Page': 0.5850000381469727}
337,104.170,1415106322,user_group-2,5.906754,,{'Add User': 1.3209998607635498, 'Load Add User Page': 0.5729999542236328}
338,104.618,1415106323,user_group-1,5.791331,,{'Add User': 1.2039999961853027, 'Load Add User Page': 0.5780000686645508}
339,105.734,1415106324,user_group-1,5.866435,,{'Add User': 1.2160000801086426, 'Load Add User Page': 0.6419999599456787}
